91.60002
0.2999232,3.400044
3.3360360000000004,3.400044
3.3494472000000006,3.6466272
3.3494472000000006,3.6551616000000005
3.3046416000000005,4.3385232
3.2503872,4.578400800000001
3.1708344000000004,4.8694848
2.90322,5.4166008
2.7770328,5.8936128
2.7752040000000004,5.9055
2.8306776000000005,6.1514736
2.8334208,6.15696
3.0114240000000003,6.6178176
3.5731704000000004,7.5206352
3.8840664000000005,7.9001112000000004
0.2999232,7.9001112000000004
0.2999232,3.400044

91.55795760000001
0.2999232,3.400044
3.351276,3.400044
3.3646872,3.6518088
3.3201864000000003,4.340352
3.2662368,4.5802296
3.1885128000000003,4.8716184
2.9245560000000004,5.4169056
2.7998928000000003,5.9000136
2.8541472000000003,6.1444632
3.0339792000000005,6.613855200000001
3.1293816,6.757416000000001
3.3524952000000003,7.1646288
3.5899344,7.5142344
3.9047928,7.9001112000000004
0.2999232,7.9001112000000004
0.2999232,3.400044

90.7889472
0.2999232,3.400044
3.6359592000000003,3.400044
3.6432744,3.5109912000000003
3.6280344,4.0962072
3.6036504000000003,4.3757088
3.5695128000000005,4.579924800000001
3.5582352,4.6137576000000005
3.4695384,4.988052
3.4475928000000002,5.0273712
3.3244536,5.4037992
3.3128712,5.422087200000001
3.2717232000000003,5.5193184
3.2610552,5.5400447999999995
3.2580072,5.556504
3.2744664,5.8768488
3.2823912,5.917387200000001
3.2839152,5.9307984
3.2878776000000003,6.0408312
3.2884872,6.0478416
3.3018984000000002,6.114288
3.3128712,6.1392816
3.44424,6.541008000000001
3.4920936000000005,6.612636
3.6905184,7.050328800000001
3.8962584000000002,7.3971912
3.9389304000000003,7.4450448
4.104132,7.687056
4.268724000000001,7.9001112000000004
0.2999232,7.9001112000000004
0.2999232,3.400044

90.4042896
0.2999232,3.400044
3.7752528,3.400044
3.7825680000000004,3.5186112000000005
3.7694616000000005,4.0913304
3.7450776000000006,4.3933872
3.7097208,4.6137576000000005
3.7042344000000003,4.6308264
3.6100512,5.046573599999999
3.5990784000000002,5.0660808
3.5125151999999997,5.4153816
3.5067240000000006,5.424525600000001
3.4853880000000004,5.5025544
3.4786824000000003,5.521147200000001
3.4978848000000005,5.890564800000001
3.5024568,5.9140344
3.5088576000000002,6.0158376
3.5207448,6.0771024
3.5262312000000002,6.0895992
3.6496752000000003,6.504432
3.6734496,6.5403984
3.8596824,6.9933312
4.0492680000000005,7.338669600000001
4.0709088,7.3627488
4.219041600000001,7.5980544000000005
4.445812800000001,7.9001112000000004
0.2999232,7.9001112000000004
0.2999232,3.400044

90.01993680000001
0.2999232,3.400044
3.9145464000000003,3.400044
3.9218616000000006,3.526536
3.9111936000000003,4.0864536000000005
3.8868096000000003,4.4110656
3.8502336,4.6475904
3.7505640000000002,5.104790400000001
3.7115496,5.3239415999999995
3.7008816,5.426964
3.6993576000000004,5.485790400000001
3.7213032,5.903976000000001
3.7295328000000003,5.9841384
3.7395912000000004,6.040221600000001
3.8548056,6.467856
3.9386256000000004,6.7211448
4.0288464,6.936333600000001
4.202582400000001,7.2801480000000005
4.3336464,7.508748000000001
4.59486,7.9001112000000004
0.2999232,7.9001112000000004
0.2999232,3.400044

89.20002480000001
0.2999232,3.400044
4.1998392,3.400044
4.2144696,3.602736
4.20624,4.4769024
4.1745408,4.6750224
4.111752,5.1270408000000005
4.111447200000001,5.1303936000000006
4.1059608,5.849112000000001
4.106570400000001,5.853683999999999
4.2882312,6.569964000000001
4.507992,7.0826376
4.6289976,7.3286112
4.809744,7.642555200000001
4.9731168,7.9001112000000004
0.2999232,7.9001112000000004
0.2999232,3.400044

